Drug,Concentration (µM),mouse_1,pig_1,dog_1,dog_2,mouse_2,mouse_3,cynomolgus_1,cynomolgus_2,human_1,spiny_1,spiny_2,goat_1,ferret_1,ferret_2,blackhouse_1,serotine_1,serotine_2,hmouse_1,steppe_1,blackhouse_2,steppe_2,spiny_3,hmouse_2,rat_1,ferret_3,goat_2,serotine_3,cattle_1,pig_2,blackhouse_3,cattle_2,chick_2,human_2,cattle_3,chick_3,chick_1,sakhalin_1,sakhalin_2,guineapig_3,rat_2,rat_3,marmoset_1,guineapig_1,guineapig_2,marmoset_2,marmoset_3,pig_3,sakhalin_3,human_3,human_4,cynomolgus_3,hmouse_3,goat_3
Ganetespib,"0,08",112.668586,192.9424753,5.940758808,8.755070425,39.34937566,89.202647,14.67922873,76.35330545,64.35403241,89.70324117,71.58538656,27.7240712,16.54603751,8.527452545,2.381010989,56.21725024,3.304613387,37.80220322,44.20598378,2.360845775,21.49867103,58.16368953,122.6252313,4.736356382,10.59495469,22.66422978,2.018184676,133.7447149,101.2700372,2.311350746,92.1706983,2.478657464,129.1969148,75.56374901,2.015007204,21.30452081,5.059908692,2.03449762,2.802903965,124.4368755,9.998392305,3.334914711,2.057955063,5.470393065,6.04868423,4.629112997,85.43312153,2.484697908,113.920431,76.68479527,9.297423822,6.53436943,13.59564008
Ganetespib,"0,400",2.700257796,64.0290561,2.327381554,2.950040861,2.463991977,3.0360168,2.430749654,52.32607696,18.10756504,70.41146911,3.027214814,5.24810849,2.677850073,4.01868946,2.122086791,2.404810171,5.174010169,3.398448809,6.294135697,2.91988167,8.306375281,68.14432282,2.734831107,2.302465468,3.109423584,5.140667123,56.80661895,2.393578839,145.8418267,2.087046082,95.24148761,2.251441787,42.74179445,42.10641437,2.305516896,10.67889078,2.64675915,1.928308533,2.546221859,2.119995565,7.726770264,2.49834067,2.370551391,3.084363647,3.850046901,2.816086867,1137.02206,1.767341764,4.376079836,3.418270216,2.334838324,3.36701277,3.032560494
Ganetespib,2,2.077017308,4.282776853,1.209130704,1.453471801,1.899156824,2.1477206,1.333224802,15.13320413,2.009008798,2.175367529,1.875126598,2.322028522,2.26842394,1.763093273,1.606378853,2.180574629,1.862063327,2.102730214,1.643324811,2.163927694,5.038770311,1.582463873,3.800696348,1.490366052,2.552244178,3.560095409,1.70224465,2.217015896,49.26934888,2.175388937,2.107246361,1.802735087,4.665143737,2.440052396,1.610286576,1.833579388,1.634973352,0.841593251,5.687800797,1.319046302,1.780761979,3.838674217,2.174257737,2.226224562,3.097577823,2.134823422,43.06085917,1.382032356,1.978437831,2.852885596,1.267383829,2.06810221,2.185821018
Ganetespib,10,1.315363903,1.937750906,2.472779689,2.366032066,1.582140151,1.7717831,1.809364131,1.65776408,96.91844289,3.050141348,7.016665174,1.694290642,1.862103971,1.669244066,1.587364442,1.94776607,2.090232878,1.739163272,1.857046221,1.68503727,1.956859572,1.815169294,1.678332885,1.980785329,1.711169046,2.706423966,1.400733989,1.579026151,2.07353741,1.78926602,1.663319892,1.716806249,3.224640744,2.155995347,1.255444262,1.80325657,1.953425033,1.926024078,2.119596409,1.580724165,1.795634022,4.82038039,1.576021106,4.637588896,2.835050272,2.204646562,3.67573316,0.889614857,1.884722057,2.430014508,1.772557542,2.04583067,1.86845573
Erdafitinib,"0,0032",79.81760632,82.546338,52.89838469,106.0773152,140.0211039,117.177,83.23832157,75.69862527,124.3587164,98.28347356,98.26961307,53.17486056,95.80151773,99.77463865,47.57241619,117.782058,82.87418583,140.4080111,74.27072088,117.0976295,83.37835564,95.0726121,98.06293142,76.86282121,79.11064788,181.814784,78.02790523,96.03101728,53.67631371,125.0906816,85.47021735,132.2821936,78.10538097,107.4915502,95.73433201,81.20864588,104.2713477,165.9698878,83.85497411,112.9721926,128.7766126,108.2265408,89.02832302,21.73475967,56.32538909,103.8567882,51.30188129,36.79821401,107.5548846,178.2928354,83.25670073,82.4366353,86.96301417
Erdafitinib,"0,016",76.57699108,80.90982082,106.0768257,124.974235,107.9162166,111.56822,80.84629653,149.6044101,90.88049237,104.8210472,102.8694731,138.8957819,76.2987469,116.5658586,89.03546277,107.7521776,91.53289525,129.6869821,60.518873,98.9506749,110.090568,94.85237125,60.35159333,78.95667606,71.32985771,225.3112744,92.30572565,118.8291257,100.9998134,126.1734203,115.9960167,40.33703856,69.616068,109.5836855,113.5385355,71.10465783,104.993534,109.1371762,110.670075,109.6334846,98.57050054,115.93238,87.78197234,56.47542594,80.61648228,88.63067744,89.26326386,73.7594794,89.03456634,101.9250067,82.46615546,130.373725,83.69030036
Erdafitinib,"0,08",74.08967624,102.3750367,101.3977413,97.68317498,143.5824563,151.00446,100.4558619,91.64145918,35.45507878,106.0129781,107.3727225,103.163801,112.5799719,98.65027015,66.92437794,84.66948427,109.0364649,123.8493515,87.42547453,145.7249495,74.04508827,103.4099665,100.2466319,101.0003417,76.00948855,110.8928967,74.33763048,116.7324713,103.6807902,115.5028962,94.31117531,87.20112778,136.3574048,66.83913965,74.12864544,86.51726494,100.8916745,109.503679,194.409734,109.9990797,48.16567457,62.3193357,26.29381852,24.68400376,96.8955808,58.49550222,86.77682197,20.01091477,82.57377713,153.5629084,101.961777,68.0348983,91.97346031
Erdafitinib,"0,400",88.50009044,83.92920787,119.5210723,78.33622747,87.88713326,86.142448,112.2806822,126.9387094,77.99548452,99.14087285,125.6384631,107.6162821,132.6598179,107.9983227,99.35618559,127.4511638,95.97221215,109.3834047,147.3284924,67.66071279,149.4883449,98.7398753,142.0282221,69.49885868,93.63450155,75.53638757,113.4502421,101.7904344,103.9906271,88.4070652,93.45607882,54.51305418,60.46658819,119.7891563,89.54996868,102.2996762,134.2999059,82.22294486,241.2807246,100.6235384,119.0349283,37.65453531,95.35187894,27.60141681,196.1384134,145.1799551,86.52023025,48.1264971,158.7553128,151.217879,111.249865,144.919404,109.8119817
Erdafitinib,2,89.80616015,149.3030941,149.1002738,93.03857074,61.16400778,152.5622,85.0811507,167.3963921,102.1156479,93.88738235,170.1637163,133.1635227,86.92795974,100.1665046,68.15307279,77.29983494,118.2784813,79.53199935,134.4526211,127.996375,78.06014619,77.42171329,78.21382225,53.32773628,104.0606026,98.48248721,103.8118474,104.6844381,123.3087811,1.964012497,91.84152883,60.24638442,134.7756408,62.09003887,75.03012341,55.63442617,115.8758034,87.23378285,92.23147452,63.66776451,74.87049445,51.04224918,8.052249858,4.000967924,89.45133803,133.9913695,77.4520972,1.232733701,108.9673515,89.50092713,85.13501008,114.197211,93.30865348
Erdafitinib,10,92.93530387,105.8907765,76.55445429,132.1270401,157.2411199,114.22538,5.257819698,17.3676043,67.03116494,89.78565018,66.07005538,74.267725,128.3640336,84.67138265,82.79491869,114.4636709,109.2124679,58.10399735,118.1690583,3.00606873,52.70031452,17.36937384,110.1252825,1.944600075,199.4951139,35.30088954,10.34585381,149.1617087,1.812934724,24.58215356,108.6344975,205.0999788,66.44652904,87.06888046,13.44108302,1.762863444,117.4195176,75.96799263,68.77348675,7.032214462,8.998164749,14.69925903,3.472766278,1.901417943,85.68783867,72.65517691,2.886656852,1.693799648,74.62394213,45.74030691,5.210555927,28.7995354,82.18335221
Afatinib,"0,0032",79.25783695,124.8773867,152.1811346,61.75278933,134.173268,110.27763,72.22284569,127.6962753,46.94963076,100.471896,110.4878042,79.160158,93.80437953,72.35177198,111.5794911,107.7179642,92.21665074,99.79178293,99.64069762,96.21553373,83.45650134,95.20268589,140.0784149,63.7684234,138.7224583,153.8581168,86.27243042,90.97087273,128.8879829,59.3248128,95.58798371,153.850391,111.8829325,92.35689211,91.77407059,70.83454977,127.3321283,83.58855403,86.53074873,103.5424356,70.80869147,70.43334513,138.2732961,101.5137612,82.45516425,82.44492413,116.9320259,71.16242872,72.14875979,120.5279725,70.98343085,80.0333142,93.45500443
Afatinib,"0,016",89.17997846,74.30302066,67.74122744,27.00508477,92.84369907,79.50136,75.30653854,102.8297106,48.35667893,146.6556436,114.7379168,52.3751118,117.4859078,89.00913083,81.49498223,96.67623179,99.80289192,120.7612878,169.5907911,64.14554568,95.93733082,62.66614571,104.9704311,67.59886953,67.07574176,103.9617532,33.92623601,109.4842687,123.3141262,97.45121885,92.11357514,121.7566782,47.24690573,124.9089855,96.42189716,91.91618109,76.41596128,71.72781555,71.27098748,48.62810505,52.02265646,34.63420993,153.465501,103.3995885,134.8292046,124.4198302,133.0348594,113.7764139,37.64761153,169.2029749,72.38976066,102.133699,121.5043929
Afatinib,"0,08",80.30213977,4.663174386,13.35861627,35.62699285,145.7482027,137.09234,115.8792967,111.1324009,42.90770375,71.07246905,69.51496041,118.2085239,87.00007314,41.14510679,3.929169356,38.07108146,25.18669176,91.00502238,66.1849811,129.0596005,128.0400253,40.32032708,111.3027055,23.9933061,150.4577854,74.41837531,5.652423069,105.9752945,41.74483238,48.91177583,97.25290859,142.4176653,10.92481181,52.74189966,37.58185813,135.3634081,25.92302492,9.603468412,22.54430247,24.5716584,93.24209518,78.60894831,23.10330112,23.8615934,132.8372923,102.1560051,51.49659581,7.590805138,20.92282418,29.94035631,117.2659254,187.603776,82.09643782
Afatinib,"0,400",110.9826307,2.303387839,11.53365053,15.71814343,103.2776485,106.5902,71.32975211,96.41860613,29.9064467,3.555634482,11.04517545,18.84236895,110.0586474,19.1906801,2.685562639,6.523987966,90.6723044,3.802662661,137.3645753,109.3912036,87.09527032,57.78006903,8.643219682,176.0323094,123.3362115,80.45006478,7.300732719,103.3252586,80.09428733,38.86396116,4.714557469,146.3895134,34.5225593,84.64606852,94.83082825,75.14889371,3.153656243,1.662892927,3.170205758,7.710771269,61.27703347,108.719142,53.29340541,83.92743171,12.56521976,151.2604222,70.94761063,11.52443425,9.359530641,8.17575673,70.87200109,163.156429,11.57024222
Afatinib,2,14.43017908,12.24946147,9.966009152,15.30235537,14.75890185,25.17196,35.41290599,42.05230765,7.473133475,2.88714717,3.277269918,9.234156391,22.50513121,9.574476731,2.442549187,5.583944756,7.698819628,3.854585811,3.355024405,2.406346502,6.520583339,2.414071625,3.912874869,3.732347229,18.54807324,6.094335428,3.155897981,2.288400221,7.039420165,3.556769532,4.504741113,2.08601697,7.164708283,2.614568039,2.172362058,28.49147618,2.827366957,2.032213165,4.588116899,2.788593442,4.642060549,4.919465987,7.495587486,5.092967774,13.30103874,6.488970687,7.828318189,1.487159121,4.728659277,17.24581857,35.21360509,4.21777126,5.66995121
Afatinib,10,7.555768847,2.142636835,5.681556169,3.020380947,4.821570476,11.153489,11.4890721,30.88330848,3.052159873,6.414944013,2.688002775,9.761890146,10.92795037,7.540410398,2.284262239,4.600800502,9.874080944,2.81502142,2.795170726,2.86390256,12.33811725,2.487786805,3.360954285,2.239799529,25.52882779,7.121522137,5.007164337,2.448372124,5.758677934,2.324278969,2.221565634,2.490519893,10.51247119,2.475412924,2.271406919,1.83805508,2.594492123,1.655620745,2.330839117,1.512454305,2.274679072,1.749470772,2.495157223,2.460085327,8.354970219,4.992312102,4.964936249,1.595665794,7.287263921,2.892296284,10.79017857,3.37424565,4.523103415
Osimertinib,"0,0032",90.95928741,181.4231127,73.48216615,102.650376,111.5744333,116.33944,175.8189268,82.70189185,99.25929781,155.6776785,63.28397281,77.74740431,91.89203124,87.437237,95.43993034,95.87068271,101.5053634,96.09752951,53.65885764,118.3701394,88.13301079,85.84715733,87.25045675,114.3912179,115.6678339,76.0394783,77.72492362,130.9853986,85.52056025,118.1857179,124.9545769,26.01973609,56.81832283,143.0586124,90.46688647,70.64802528,111.8839643,113.9472106,126.7791491,98.09834467,119.3218761,87.13172303,95.92631708,28.96170692,352.631952,55.61943363,140.035499,47.35331422,145.2254019,166.9175285,178.7954612,93.8429577,93.95997445
Osimertinib,"0,016",86.55478011,110.8236072,69.46149111,115.0926811,132.6985878,87.254884,109.0164864,55.62649314,105.2154204,106.6443166,82.31349587,130.4705172,130.1450834,116.6154447,88.02748492,122.1924038,94.27889757,94.32348856,35.20043848,107.2179303,130.8221468,92.80878542,97.03351855,95.76476425,74.44022041,148.5718181,107.7857712,93.14344178,150.1421273,84.62599101,103.1511484,110.5510501,117.4563329,63.97505411,113.5575342,104.7287465,108.7483345,102.6795167,153.1578803,119.5964167,71.44422347,62.81751606,58.63426512,47.43865621,85.42539354,90.56358218,159.9026238,49.98987485,89.08733449,273.2498082,110.1272689,67.0936214,113.8197461
Osimertinib,"0,08",93.46977891,80.21085871,59.38524137,193.6206505,81.18674682,81.791327,66.0667884,115.052098,59.1959894,99.58656306,72.43846937,65.65145294,65.4471914,74.61501328,107.7329078,104.0305047,70.82607241,107.0209014,68.85894929,84.88981768,83.13422983,92.22559783,113.362547,54.57864773,142.7671506,113.4815728,63.4062667,96.651865,137.4739743,77.28448428,79.05578992,107.5083667,58.62054662,101.8673496,62.36053908,138.3112111,147.8578356,75.04834716,82.37324586,84.69334582,77.32942162,93.05736904,74.39207879,25.58761577,179.809447,87.51333752,125.1503408,37.78864334,100.8873212,66.2710344,66.17469904,105.259592,84.64509957
Osimertinib,"0,400",90.7809918,28.72867913,65.13508987,23.85876157,170.3354717,90.053823,109.6971726,101.5310114,39.86852916,109.5791717,65.74370803,150.9761476,83.83917243,105.0352314,69.77568346,116.1382802,14.74674557,137.9762244,93.11006231,113.1491671,60.66002815,13.59421843,80.35757186,55.78825834,173.8428858,93.17081953,7.873529429,95.94653155,51.92692613,63.65447457,100.861407,55.95832294,69.83009492,106.3559084,47.69773852,116.5414421,37.51841837,33.71322658,46.83751684,76.86413774,69.07337185,63.86222936,10.65353546,13.80752934,108.2789732,89.30498403,45.45590445,54.4407463,82.76245295,92.13415884,111.1954331,65.2170831,96.90236172
Osimertinib,2,115.7474352,3.792445902,16.43793591,16.14799951,125.9865593,119.47537,91.74629214,50.41979318,11.37273766,6.158261779,20.77037672,65.00348684,133.6682721,22.43760542,1.646940553,21.47769072,25.04418489,13.11169666,115.8613893,2.273809116,59.63938323,4.588970997,21.76173039,5.647081304,172.1962343,15.93870113,3.719763894,1.915744662,159.9617648,62.97014065,93.15426718,1.099369776,12.92339833,32.01136463,2.549488097,82.18087822,2.309056352,2.255785168,16.16052157,15.4202395,29.50985256,95.04510645,23.80456707,13.72307962,99.28973315,152.5990243,140.3028766,3.678620951,12.83583724,6.386772951,93.53744712,6.44671552,24.37932003
Osimertinib,10,1.177362753,1.731469695,1.429515557,1.955156645,1.561799284,1.419147,1.296118532,1.358112044,1.767235194,6.503352516,11.92968535,1.427865629,1.911047059,1.612834513,1.301541808,5.709275986,13.77472584,1.462711836,1.934218934,1.032451127,1.747149286,1.475308807,1.454652975,1.610281427,1.800573191,1.464525059,1.129097714,1.187942906,1.288522302,1.170219624,2.118262449,1.720347272,1.676834279,2.079410189,0.924966217,1.616060725,1.853985422,1.692362397,1.851150549,1.400346538,3.342657049,1.433988777,1.506789147,1.244658961,2.042439619,1.639698457,2.352469222,1.118283054,4.852124295,2.042818499,1.319959457,35.5745234,1.672481739
Lapatinib,"0,0032",87.37584578,85.62124253,195.4103265,120.4566151,85.87057496,87.55577,105.5943867,74.96848866,38.74705416,82.07035243,99.0623501,60.66337412,88.50878788,87.10571031,70.062612,109.54618,108.8166595,84.2050828,106.7293386,2.784323489,138.2034925,98.28434899,118.0511352,51.54472857,82.62135709,33.0562854,90.07582858,94.90619379,82.24277474,62.7443277,112.4564235,49.58418547,55.54043601,88.51807572,69.76782448,85.8814928,126.4287464,142.1642287,88.58349874,80.20061194,128.7526521,78.96512087,56.71442314,35.59101,218.9989169,91.50250405,79.23347954,51.30733932,150.396058,85.7300153,103.0331624,61.3383262,103.2094136
Lapatinib,"0,016",80.1400796,165.953711,82.18693437,124.6739684,127.7569997,115.76056,45.10717903,96.88583559,55.49332868,142.0806236,71.14533545,95.59247964,121.8719388,114.380426,103.4575549,89.20268377,138.9071335,87.60195818,82.43395476,136.1566754,128.4405173,92.31690413,109.8319142,76.47704578,63.02804421,67.26068567,61.27684985,1.287978914,45.13029169,59.91627898,105.0433986,170.5995504,52.28067776,141.9295384,113.4928731,115.0480153,150.6433204,139.2616,142.391621,95.53247757,126.0946048,61.18245493,83.2587982,28.86361533,111.1638914,85.26279264,48.64740589,116.5537651,147.5207879,99.80205935,44.3511728,97.0355936,106.2075342
Lapatinib,"0,08",90.99764067,57.99182415,69.756959,48.96324979,112.4957242,90.21253,161.3386963,80.17705174,89.61854958,112.2543688,126.7232177,124.2756619,86.96292509,104.4426632,90.38990959,88.24734284,73.83290789,102.0551602,90.26861206,72.69335744,95.76502871,123.9265764,102.6587523,61.81163619,110.3725165,109.6699321,99.80503723,94.574924,124.2929898,32.46901581,105.8009189,70.79881163,89.71429857,50.0374936,95.84602439,139.8761371,141.237068,64.29183812,87.47366671,121.0129581,73.75971804,115.1536803,120.9571786,56.2915854,82.58951901,110.5640516,134.7344957,23.51144958,40.15599312,63.24612395,162.9538731,150.993017,84.52248621
Lapatinib,"0,400",126.6327612,13.40350534,14.80956348,19.25807337,68.20135933,124.374,80.76191155,85.04952841,20.38297825,87.2347145,74.36261794,99.24620686,132.3207842,68.73895265,2.800148548,16.64651986,88.32274469,34.48887691,107.0407211,61.77884712,116.2122679,100.8130477,141.6008942,97.63195346,129.6796798,94.83733529,43.45322343,87.30541624,136.0939322,110.8390399,108.1679187,118.9041476,30.56493301,63.17366608,82.79301764,61.11770913,6.786582021,8.490177303,16.96156765,28.38471858,117.4961675,56.0058276,54.05238415,103.6451423,170.7621789,125.6695202,125.6357079,54.66335397,62.64240589,34.71017034,76.11929991,141.242666,86.24496132
Lapatinib,2,140.617113,67.0210516,12.20352223,16.85236801,81.934846,119.70276,110.192443,117.6543611,51.15840834,37.93387121,32.09018993,110.6043258,98.40452602,58.86542311,26.61828516,11.50392822,21.70084293,19.13027151,54.21975583,4.019073489,34.39177611,3.21709799,20.17904268,7.675486728,177.4834752,61.40761486,5.302651089,4.159636817,54.75079497,47.06325546,93.91700362,3.340365544,21.55054486,52.8048801,3.836359529,57.66180305,6.308243201,4.396053058,11.92880101,19.13929483,30.61897652,28.36563255,19.14743143,9.360277125,154.356144,41.63122013,45.98498295,2.136450929,39.05148175,28.00680441,109.5499197,58.2619892,72.78715479
Lapatinib,10,20.50958268,1.084426711,7.269954949,6.608544087,4.709335979,33.013813,11.88400534,39.55862307,13.69432077,34.17799771,1.853876572,19.7481382,12.77783956,6.289290089,1.466820922,7.129447523,2.114968424,1.737065367,1.903526611,1.820312251,5.924932808,1.398477486,2.569046148,1.663844631,2.694520733,2.349852313,0.969499144,1.974150018,37.44025566,2.158151307,8.255390861,1.642798856,4.710490659,2.447147958,1.671881639,1.195793185,1.238194608,1.24163941,1.335110463,1.550800839,1.499928222,1.462330829,1.334293979,2.973929397,6.988672987,2.667871769,47.42291841,0.722833924,5.071171484,6.206716534,11.48327057,2.90181688,6.845165611
LY3009120,"0,0032",115.4700799,118.6749976,169.4019761,212.6407585,84.78871551,70.639803,49.39289538,116.8280668,182.8509241,102.3857337,110.9720755,139.5397213,85.71101465,98.6933186,137.377374,115.8809323,131.1679997,120.8931411,202.2845426,111.4994354,82.69475847,100.9803477,90.97469339,156.3209752,101.1429472,160.5617526,138.7217668,115.1355073,178.1052468,123.207255,91.14339336,127.1596309,150.4061977,92.24389089,102.7304909,125.7335077,90.50390901,89.995156,105.983708,91.88881227,62.67360099,173.8604087,77.90986923,528.492199,149.0460812,181.898358,156.6134813,73.32545271,83.33238285,161.3850896,45.7108779,104.611068,96.53059625
LY3009120,"0,016",78.69253812,105.9039215,81.50839368,123.3549243,107.3113537,84.668638,82.33118309,82.97980747,88.7529671,101.2483741,94.25170989,110.7745839,104.1268796,90.31233798,109.4287579,116.5031447,76.70583844,115.9426622,165.2840235,161.8086067,89.10786809,101.5807243,120.9294623,103.1321121,73.14423595,234.8373809,139.4621822,107.1694207,126.5375106,260.2931726,110.101534,58.58877228,66.09878142,139.8055611,71.62503882,115.4052875,105.3344698,101.0901071,167.8555057,111.2438529,98.44408817,75.19280127,40.26335432,57.58561496,95.01321293,47.34356746,114.1515254,113.79343,139.1581963,163.0687292,78.27086057,100.933256,93.2926556
LY3009120,"0,08",82.0676839,81.70894938,194.5063441,181.2208471,84.4282701,62.890546,137.1259884,86.79899947,76.66542053,109.3554147,139.1934349,116.0775502,110.5776288,114.9343042,54.65376826,110.9142448,137.8391843,121.2213059,99.96931437,118.6081215,97.11449158,81.36795493,114.390662,77.05247407,132.1341616,89.28255394,65.64369365,86.22608036,131.8078851,223.9230656,109.4286407,170.608639,59.1145117,79.74315238,69.71214255,90.41872622,119.0916216,127.1721114,308.3475076,135.8233761,84.64142711,80.80125434,117.3564735,744.5353723,76.27377379,119.1058905,96.76459791,136.5888055,89.87953536,242.5018129,139.1895255,122.096232,101.9258061
LY3009120,"0,400",136.1117225,91.86380104,154.7087697,207.0730988,115.4370398,137.98138,119.3435311,104.8084491,58.72975591,175.9024435,112.9948772,61.08897197,122.7014947,93.92958719,101.2330828,99.78804065,101.8233975,126.0841449,123.7799685,117.1482278,66.21200135,94.7705474,97.27762534,78.75626542,70.12769125,166.5323493,90.31913147,104.7122939,130.9093166,143.3408072,116.8143443,37.79133771,96.99675066,139.1897132,80.50857994,130.3242257,115.1043381,135.6432136,111.625615,78.84382408,103.2583339,71.15335226,72.01263951,68.45104596,82.90232656,80.73548738,140.9960149,88.88596223,89.48979764,200.2832527,120.8890031,96.6652845,105.4629293
LY3009120,2,101.1556665,66.68963576,89.59381112,39.71431008,124.7137835,132.42489,174.7516881,86.19483058,125.3183906,135.9886922,109.4281339,161.9200855,104.339442,118.2383893,100.3337689,79.7256844,19.4727411,92.24588076,13.6379167,23.56550582,27.79031627,59.97574268,68.96755837,2.285087519,120.3982711,16.69097043,128.9066123,93.09850516,109.0463667,5.706517494,67.45971559,32.12605414,135.3956809,116.2369771,8.425492855,75.20976313,91.15369543,148.4714188,103.4985769,86.21371142,9.197532756,76.85032775,31.86558787,107.7500483,115.9120545,124.8422475,98.86785526,5.208203734,159.4254625,235.1043706,180.192073,20.4735602,102.7310326
LY3009120,10,38.31537812,9.691177911,18.42491534,3.380343544,41.87929559,65.708993,192.7355133,39.14708024,19.3500299,53.32707786,56.57290665,35.35664565,68.59134401,7.652372108,3.33936586,14.55678776,7.622472415,16.01829163,3.083493764,2.994740749,6.395939267,1.695080564,10.01593945,1.834389269,7.826807016,7.371662218,3.01811857,8.967732265,22.86972672,3.992881577,49.20835545,2.45847363,74.88047659,3.381944287,2.027654723,7.77964897,5.43033349,16.67716934,28.35443622,2.279198832,1.813067362,8.718714253,7.72392431,3.084363647,127.0910299,8.977321478,33.4284514,1.302662813,35.63919823,40.46076885,198.5701213,6.37789575,15.06448218
Encorafenib,"0,0032",98.28181902,84.84407128,95.76887331,68.72970706,97.97980084,119.26897,59.05087133,74.82461428,53.70537887,104.1177148,121.8879232,102.4147885,106.3959751,118.5622709,112.5119108,70.15520767,96.58663676,89.09912811,65.73560372,112.5278273,48.73022124,93.30653042,85.44719265,119.2028035,142.8881092,121.6755465,104.7645006,94.76122117,40.0926066,79.31055225,84.51601254,104.57575,58.56850312,65.68948266,67.84468974,144.9929727,131.4930637,97.42150065,89.19102348,102.1037425,61.85472974,59.66939109,59.35792621,12.08800311,199.0981746,120.3141787,49.32010763,38.39108264,107.5755281,190.5383528,59.24689098,58.3618889,89.33125542
Encorafenib,"0,016",84.72564722,46.27969255,102.7536668,140.4387075,99.43793365,85.071737,105.2318203,90.6585591,50.78657579,80.87875748,97.65565576,133.7390083,68.39779634,125.691631,147.7841076,102.6898499,89.81635146,91.36381659,132.7483536,110.3514388,128.6403892,115.2459774,82.45753347,95.91168692,69.34765887,96.13159942,91.96341351,80.311283,107.8884427,78.00393988,102.1361727,152.0663053,32.98213489,98.71381208,16.58735884,106.4965332,84.21672937,99.78713003,84.34839547,87.77135321,137.015229,72.27617358,130.0452181,67.30577782,106.9048455,125.3442445,107.4335908,110.6213289,168.7495316,113.4036033,106.6023542,134.00241,106.5563027
Encorafenib,"0,08",115.2457839,88.16983257,124.0333751,132.1888948,90.91844577,101.09392,108.0403372,89.03246808,41.34493524,107.0828554,66.82297997,96.26825361,96.0778405,110.5974849,105.9946053,88.52466817,79.19148328,90.39621034,50.58978606,79.63807099,29.70179972,113.6969199,70.58077354,65.09764847,122.5486661,121.1200906,81.43256965,91.42262652,182.3469891,114.6179593,103.0636398,96.52788871,46.10716884,54.35405829,100.4307776,116.027185,96.78849244,68.56647239,106.4699096,140.4189103,116.497675,29.21091005,50.03821694,62.46940728,73.20850705,58.5666828,176.4692525,34.76852153,134.9753169,127.9076707,109.3233477,97.0635226,91.13538635
Encorafenib,"0,400",115.5170215,133.7858856,94.69618279,47.92943661,83.08989334,121.94274,36.80005626,58.61431893,98.48718876,115.1243815,106.6919334,120.0377325,92.9153867,71.75016534,164.1610096,82.89518417,69.09180941,86.99571608,65.78710576,169.6120756,188.5251701,103.3619176,104.5459246,86.24345341,97.52762008,171.4727268,100.9198807,134.3503797,181.3335606,184.5574894,109.3068437,138.8501431,98.48660798,127.9313431,87.16407707,164.988801,91.32181205,62.21157525,106.7705164,93.16015809,131.9313036,81.18599211,93.15236089,4.572627572,178.4159491,115.3670013,133.0541605,82.33418715,65.97098431,166.4855051,34.82603045,46.6178412,118.1686134
Encorafenib,2,95.87226952,84.31408499,150.2487216,173.0522418,125.2871867,131.00744,63.15273247,134.1073798,65.95730264,139.9812336,104.190164,97.72269541,102.1991684,68.10597958,148.3429815,113.2691113,127.6352168,108.8789635,137.5830773,113.197311,96.4157441,84.05973175,92.14630438,92.04069224,132.0605347,107.6798318,92.66323765,172.7822061,248.5643616,139.4455337,80.85808761,81.13092817,210.5611049,158.0917629,60.38834729,111.0693483,76.49355357,95.54447813,105.6116099,68.78335034,32.06916602,247.7386149,60.933538,83.86766729,140.7714766,193.6949054,228.7617368,123.4086829,108.93879,54.60322915,63.22680596,122.928371,120.2941832
Encorafenib,10,96.41703877,29.78755018,18.46941612,20.54094255,118.5231614,244.95618,167.0110428,57.80779435,61.26559619,58.3749538,73.40758519,26.72142444,106.9690626,60.46432493,84.19706208,94.13798928,90.08618296,118.7605157,27.77080736,103.0697178,41.56988312,5.850170713,93.20618827,3.17467303,185.7424649,47.86410486,7.823411905,36.93875529,62.27638049,67.92358918,86.85948469,86.66619715,101.0254556,50.63070605,30.6261056,33.91310648,68.37443177,59.86802893,66.86043765,3.572091309,3.39165217,23.66843966,19.33337537,18.02351925,98.89103747,75.89665044,75.97045032,38.77639205,109.7115351,90.84089055,172.0421955,46.1813619,69.14345318
Sorafenib,"0,0032",84.90741344,65.63487712,51.07418953,77.24078298,162.2502712,76.882939,125.896429,70.58963568,44.49829787,107.5130909,80.84781748,93.04656694,76.47458102,106.2458397,82.57662754,81.52723726,106.2195065,73.63998062,130.1177322,117.186743,70.63948451,100.1408993,97.46964923,106.5672287,100.0695339,27.90223112,142.2318146,112.711134,61.60254319,56.87211348,98.73533848,94.77148201,126.0994563,160.0131942,94.99639578,92.42831222,77.10860961,82.11987786,104.0021464,109.0342735,136.4503393,130.3844458,94.95554936,21.75424806,226.1591189,130.809708,75.38517142,62.67408343,94.74195312,93.32731277,129.1424486,54.4388754,54.45799477
